sku,product_name,barcode,revenue,quantity
MB-TDSW-34-2,Tungsten Drop Shot Weights - Skinny - 3/4oz - 2 pack,656750687550,63.0,9
3001-45-M-XL,M Nation Tee (L-2X) - XL,,63.0,3
3001-06-CL-XL,Iconic Logo Tee - XL,,63.0,3
MLF-350,Hardcore Crank SR 65F Squarebill - Citrus Shad,,63.0,7
SBR-732M20,"Shay Bird Spinning Combo - Shay Bird 7'3"" 2pc Spinning Combo w/ 2000 Series Reel",842424112989,62.99,1
810103811713,Tungsten Flipping Weights - Black / 1/2 oz - 2pk,'810103811713,62.93,7
PTCR-8-probc,Head Banger DT-8 - Pro Blue Chrome,,62.93,7
1250-833,"NEW: Kickback Shad 3.75"" - Tennessee Shad",1250-833,62.91,9
1670-209,Rattlesnake'O - Green Pumpkin,'876716000685,62.91,9
BJ264,Flipping Jig - Chartreuse Root Beer,,62.86,14
MB-PDSP-BLK-L,MONSTERBASS Sweatpants - Black / L,,61.95,2
GUIDEPROTECTION-3,Guide Package Protection - $2.94,,61.74,21
ACDC-256-M,MONSTER / BASS - M,,60.0,3
MB-SHIRT-MONSTERS-BLK-M,MONSTERS - M,,60.0,3
3001-69-M-M,Orange Crush Logo Tee (XL) - M,,60.0,3
MB-WINDB-CLASSIC-2X-BLK,Lightweight Water Resistant Jacket - 2X / Black,,60.0,2
MB-WINDB-CLASSIC-S-BLKCAMO,Lightweight Water Resistant Jacket - S / Black Camo,,60.0,2
2518546_15949,Lightweight Camo Zip Up Windbreaker - Forest Camo / XL,,60.0,1
MB-SHIRT-WBURGER-HGREY-L,MONSTERBURGER - L / Heather Grey,,60.0,3
BH-UVLONG-SILVER-M,Basshik UV Sunshirt - M,,60.0,3
MB-SHIRT-DGH-GREY-M,Swimming with the Fishes - M,,60.0,4
1546710_8924,MONSTER/BASS Tee - Black Heather / M,,60.0,3
MB-SHIRT-DRC-GREY-M,Epic Eric's Dr. Crankenstein - M,,60.0,3
2518546_15951,Lightweight Camo Zip Up Windbreaker - Forest Camo / 3XL,,60.0,1
6064336_8442,Fishing is Life - Army / L,,60.0,3
6064336_8443,Fishing is Life - Army / XL,,60.0,3
SW-WR,Slim Wild - Watermelon Red,,59.99,12
FK-TFQG-2UKW,RUT CAMP GRUNT AND DOE BLEAT CALL,850079553019,59.99,1
BSCH-BB-2022-3WE,Busch Light Fishing Bobbers Limited Edition (3 Pack) – Funny Beer Bottle Lures – Premium Fishing Gift for Men,850042349014,59.97,3
sku-40960972849213,Shimano Tranx Full Tune kits - XS Ceramic,,59.95,1
H15SDR908,Hunter 1.5 Squarebill - Amp'd Bone,,59.94,6
H15SDR905,Hunter 1.5 Squarebill - Wild Threadfin,,59.94,6
YAM-134JR-08-979,Zako Swimbait,,59.9,10
BMB02FA521,Bomber Flat A - Mad Craw,,59.9,10
SSINK-28PK6,ZinkerZ - Smelt,,59.88,12
SKR4-MISC,"Rodent 4"" - Misc. Colors",,59.5,10
MB-SSJACKET-L,All-Season Soft Shell Jacket - L,,59.0,1
CT3-5-18,Squarebill Crankbait - 3-5' Diver / Green Gill,,58.97,7
GOGBBGPB,Googan Bandito Bug - 4'' 7pk - Green Pumpkin Blue,,58.54,11
810103812475,Tungsten Propellor Jig - 1/8oz,810103812475,58.41,9
NOCHO-850,Ned Ocho - Moon Juice,,58.19,11
CC6-FB,Castaic Crankbait - Fall Bluegill,,58.0,9
RTRO-LHUV-W-S,Mossy Oak Sunshirt (S only) - S,,58.0,2
EXT106-BLU-IL-L,Blue Water Sunshirt (L) - L,,58.0,2
R1423 MCF,Rattl'n Vibe One Knock - Matte Crawfish,,57.0,6
XTRPP01,Pencil Popper - Silver Blue,,56.0,7
HAMMER-8,MONSTERBASS The Hammer | Colorado Spinnerbait - Black & Gold w/ Colorado Black,810103811621,56.0,7
WBR-732ML,"White Bird Spinning Rod - 7'3"" - Medium Light - Slow - 2 Piece",842424100641,55.99,1
VC-66-UL-S,"VEXAN® Crappie Rods & Panfish Rods - Spinning 6'6"" Ultra Light",812302014612,55.99,1
VC-72-UL-S,"VEXAN® Crappie Rods & Panfish Rods - Spinning 7'2"" Ultra Light",812302014636,55.99,1
810103811799,Tungsten Flipping Weights - Green Pumpkin / 3/8 oz - 3pk,'810103811799,55.93,7
1620-510,Airtail Rattler - Summer Craw,'876716002924,55.92,8
1608-210,Airtail Stick - Watermelon Red Flake,'876716005857,55.92,8
1200-217,Shad Trixx - Electric Shad,'876716004867,55.92,8
VF-TOAD-610-4,Best Toad Ever - Firetiger Swirl,,55.9,10
30010GR8,"Braided Fishing Line - 300 Yards, Pro Grade Performance for Saltwater & Freshwater- Beyond Braid - Green 8X / 10LB",,55.9,2
30010BU8,"Braided Fishing Line - 300 Yards, Pro Grade Performance for Saltwater & Freshwater- Beyond Braid - Bahama Blue 8X / 10LB",,55.9,2
1630-209,"6.5"" Airtail Wiggler - Green Pumpkin",,55.42,8
GOGTH465GPU,Googan Trench Hawg - 4.65'' 9pk - Green Pumpkin Purple,,55.0,11
GT425-02PK3,Billy Goat - Black/Blue,,55.0,10
BL375025,Leech,,55.0,11
LVGN-20-1500-FBM,Reaction Tackle Braided Fishing Line - NO FADE Low-Vis Green - 20lb / 1500yds / Low-Vis Green,840488216100,54.98,1
BURNER-12-3,Willow & Colorado Blade Burner Spinnerbait - 1/2 oz / Morning Dawn,810103810464,54.0,6
MLF-349,Hardcore Crank SR 65F Squarebill - Black Back Chartreuse,,54.0,6
HC4-569,Pro-Model Series 4 Crankbait - Green Tomato,,53.98,8
CL-TEE-SS-HG-2X,Classic Logo Tee - 2X / Heather Grey/Grey,,53.97,4
WPL90/18,Whopper Plopper - 90 / I know it,,53.96,4
LL-SD6-CS,Sugar Daddy 6 - Citrus Shad,656750686607,53.94,6
TP70-27,Ark Topwater Popper - Herring,,53.94,6
CT5-7-12,Squarebill Crankbait - 5-7' Diver / Black Blue,,53.94,6
CT5-7-13,Squarebill Crankbait - 5-7' Diver / Chart/Blue back,,53.94,6
CT3-5-10,Squarebill Crankbait - 3-5' Diver / Mystic Sexy Shad,,53.94,6
ARB1235,Smithwick Suspending Rogue - Clown,,53.94,6
FINSTK2.75-314,"2.75"" Ned Candy - Green Pumpkin",8 53514 000901,52.91,9
10877,Small Pea Slab Spoon - Gold,,52.89,16
GOGBBJUN,Googan Bandito Bug - 4'' 7pk - JuneBug,,52.36,10
MB-TWW-12-2,Tungsten Worm/Bullet Weights - 1/2oz - 2 pack,656750687499,52.0,8
810067072588,The Shocker - Flash Minnow,,52.0,4
VKA-21R-LTD1501-BR,Vibe Locking 10' Straps (2 pk),840022708689,52.0,2
SB8-30-1000-FBM,Reaction Tackle X8 Braided Fishing Line - Sea Blue 8 Strand - 30lb / 1000yds / Sea Blue,840488206187,51.98,1
GC8-10-1000-FBM,Reaction Tackle X8 Braided Fishing Line - Green Camo 8 Strand - 10lb / 1000yds,840488201946,51.98,1
NBK8-50-1000-FBM,Reaction Tackle X8 Braided Fishing Line - NO FADE Black 8 Strand - NEW - 50lb / 1000yds,840488204602,51.98,1
NOCHO-466,Ned Ocho - Crawdaddy,,51.11,9
LL-8,Livingston Lures Howeller DMC Square - Chartreuse Sunrise Shad,,50.97,3
NOCHO-100,Ned Ocho - Summer Craw,,50.41,9
STICKER-MOONMAN,Moonman,,50.0,25
CATPOP-AS,Mach Popper - American Shad,,50.0,5
CATPOP-BB,Mach Popper - Baby Bass,,50.0,5
17920,Adrenaline Bug - June Bug,,50.0,10
CATPOP-FP,Mach Popper - French Pearl,,50.0,5
SE3016-03PK3,Swimbait Eye Jigheads - 3/16oz / Glow,,50.0,10
CATPOP-BG,Mach Popper - Bluegill,,50.0,5
P40513,Rebel Pop-R Topwater Popper,,50.0,10
MONSTERS-344-M,MONSTERS Tee - M,,50.0,3
810103812529,Tungsten Bladed Swimbait Hooks - 3/16oz,810103812529,50.0,10
sku-28405381955680,"Bull Shad Slow Sink - 4"" / Dirty Bone",,50.0,1
sku-53432349393064,"""Shad"" WakeWalker LT",,49.99,1
PK-15-1500-FBM,Reaction Tackle Braided Fishing Line - Pink - 15lb / 1500yds,840488217053,49.98,1
HFP-5,VooDoo Pop 80 - Perfect Gill,,49.97,5
H15SDR909,Hunter 1.5 Squarebill - Kajun Koolaid,,49.95,5
sku-51515546861884,APOLLO 100 GRAIN BROADHEADS (3 PACK)(FORMERLY HERA),,49.95,1
22,Daiwa Tatula Full Tune kits - SS Ceramic,1829569691693,49.95,1
MB-PDS-BLK-S,MONSTERBASS Shorts - Black / S,,49.9,2
PSBTS07-BBG,Bagley Twinspin - Bone Belly Gill,,49.75,5
XTRFSCB02,Flat Sided Crankbait - Chartreuse Perch,,49.14,6
IMJKB02,Impact Distress - Silver Side,,49.0,7
1608-590,Airtail Stick - Trophy Hunter,'876716005840,48.93,7
1250-504,"NEW: Kickback Shad 3.75"" - Pro Blue",1250-504,48.93,7
1670-222,Rattlesnake'O - June Bug,'876716000692,48.93,7
MB-PDS-BLK-XL,MONSTERBASS Shorts - Black / XL,,48.66,3
MB-POPPER2-SEXYCRACK,Mad Max Popper - Sexy Cracks,656750687161,48.5,6
STOAD-94,Strike King Super Toad - Green Pumpkin/Chart Belly,,48.0,12
9663102_8928,Thicc-fil-A - Black Heather / 3XL,,48.0,2
ALIST-TRUMP,Trump Topwater Fishing Lure,850012779070,48.0,4
BMB02FA520,Bomber Flat A - Green Pearl Shad,,47.92,8
810103812246,Tungsten Meister Nail Weights - 1/8 oz (3 pack),810103812246,47.92,8
1704-400,Tungsten Shakey Jig Head - 4/0,'876716006458,47.92,8
FINSTK2.75-602,"2.75"" Ned Candy - Orange Craw Swirl",8 53514 000949,47.92,8
SWMCRW4-350,Vicious Fishing Candy Craw - Watermelon Red,8 53514 000789,47.92,8
PFJHW15-01PK3,Z-Man Power Finesse Shroomz Weedless Jig Head 3pk - 1/5oz / Green Pumpkin,,47.88,12
FINSTK2.75-735,"2.75"" Ned Candy - Crawdaddy",8 53514 000932,46.92,8
LG-IBALL-2,Lifted Jigs: I Ball Jigheads,,46.7,14
4601054_5297,Monsterfish - Asphalt / 3XL,,46.0,2
4601054_15792,Monsterfish - Maroon / 3XL,,46.0,2
9663102_4015,Thicc-fil-A - White / 2XL,,46.0,2
9663102_8927,Thicc-fil-A - Black Heather / 2XL,,46.0,2
8097285_19406,Retro Logo Tee - Black / 2XL,,46.0,2
D1110700334A,Cast Iron Grill Grate - A103 | 1 Grill Grate for Mesa 300/ Mesa 400m/ M305/ M325,,45.98,2
MB-PDS-BLUE-2X,MONSTERBASS Shorts - Slate Blue / 2X,,45.9,2
ZGAD-GBS,Zero Gravity Hybrid AirDrop Underspin - Gold Black Shad,,45.5,7
ZM-FSHROOMZ-MISC,Z-Man ShroomZ Jig Heads,,45.48,12
LS6-345PK8,Long ShotZ - Twilight,,45.43,7
XB-5-THRD-SHAD,XB-5 Crankbait - Threadfin Shad,,45.0,5
SS4500-BN-M-2X,Iconic Logo Hoodie - 2X,,45.0,1
SE3016-01PK3,Swimbait Eye Jigheads - 3/16oz / Gold,,45.0,9
BGDV313-10,Pile Diver,,45.0,10
GOGLL6JUN,Googan Lunker Log - 6'' 6pk - Junebug,,45.0,9
GOGLL6NTC,Googan Lunker Log - 6'' 6pk - Night Club,,45.0,9
1637091_10787,MONSTERBASS Logo Hoodie - Carbon Grey / XL,,45.0,1
FF03,Pre-Rigged Finesse Frog - Newt,,45.0,9
MB-UVLONG-GREY-S,MB Logo UV Sunshirt (S) - S / Grey,,45.0,3
HBDR3-GNP,Hybrid Diver - Green Pumpkin,,45.0,10
9005355_12996,Retro Logo Hoodie - Military Green / 5XL,,45.0,1
1637091_10786,MONSTERBASS Logo Hoodie - Carbon Grey / L,,45.0,1
CT3-5-05,Squarebill Crankbait - 3-5' Diver / Fire Tiger,,44.95,5
CT3-5-04,Squarebill Crankbait - 3-5' Diver / Chart/Black Back,,44.95,5
810103811737,Tungsten Flipping Weights - Black / 1 1/4 oz - 1pk,'810103811737,44.95,5
STRK375-28PK6,"Streakz 3.75"" - 3.75 / Smelt",,44.9,10
FSOUR-Q,Whole Full Sour Pickles - QUART,783970983541,44.77,3
TTIC-267PK8,TRD TicklerZ - Houdini,,44.74,11
hardlegz-36pk3,Z-Man Hard Leg FrogZ - Redbone,,44.59,9
3001-256-M-2X,Soft Hand Orange M Logo Tee - 2X,,44.0,2
00271,"B-Vibe - 2"" / Fire Tiger",,44.0,11
SS4500-BN-M-XL,Iconic Logo Hoodie - XL,,44.0,1
9663102_8924,Thicc-fil-A - Black Heather / M,,44.0,2
8097285_19404,Retro Logo Tee - Navy / XL,,44.0,2
4645155_12996,Fishing is Life Hoodie - Military Green / 5XL,,44.0,1
8097285_19405,Retro Logo Tee - White / XL,,44.0,2
1546710_6953,MONSTER/BASS Tee - Athletic Heather / 3XL,,44.0,2
6064336_8445,Fishing is Life - Army / 3XL,,44.0,2
6618872_6953,MONSTERBASS Logo Tee - Athletic Heather / 3XL,,44.0,2
LL-SD8-DC,Sugar Daddy 8 - Delta Craw,656750687932,43.98,6
maraboudive4-6,Deer Hair Dahlberg Diver 6 Flies Hook Size 4 - White Marabou Bass Fly Fishing Bug Wide Gape Bass Hooks With Weed Guard,,43.98,2
CT5-7-10,Squarebill Crankbait - 5-7' Diver / Mystic Sexy Shad,,43.96,5
LL-5,FlatMaster - Orange Crakle,,43.96,4
SF-DW-GG,Double WIllow Snek Frog - Green Glow,,43.96,4
MB-UVLONG-FLAG-SILVER-S,The Nation UV Sunshirt - S,,43.95,3
9005355_12995,Retro Logo Hoodie - Military Green / 4XL,,43.0,1
4645155_10812,Fishing is Life Hoodie - Dark Heather / 4XL,,43.0,1
NOCHO-50,Ned Ocho - Okeechobee Craw,,42.32,8
BLKB2-1002-020,Marabou Road Runner - 1/16 oz / Red/Chartreuse,,42.0,12
YAM-129-05-208,Yamamoto Yama Frog - Watermelon/Black Red Flake,,42.0,6
8214242_13419,MONSTER/BASS Hoodie - Charcoal Heather / 3XL,,42.0,1
6373292_13417,MONSTER/BASS Hoodie - Navy Blazer / 3XL,,42.0,1
BR-WACK-3415,Wack'em,,42.0,14
IMRLLC05,Impact Reactor Lipless - Red Hot,,42.0,6
6064336_6952,Fishing is Life - Athletic Heather / 2XL,,42.0,2
6064336_8444,Fishing is Life - Army / 2XL,,42.0,2
1546710_4015,MONSTER/BASS Tee - White / 2XL,,42.0,2
7251646_13420,"Red, White & MONSTERBASS - Carbon Grey / 3XL",,42.0,1
6618872_4015,MONSTERBASS Logo Tee - White / 2XL,,42.0,2
MB-SHIRT-ENJOY-BLK-2XL,Enjoy Monsterbass - 2X / Black,,42.0,2
5019978_13420,Fish Better Hoodie - Carbon Grey / 3XL,,42.0,1
7251646_13417,"Red, White & MONSTERBASS - Navy Blazer / 3XL",,42.0,1
6618872_4100,MONSTERBASS Logo Tee - Light Blue / 2XL,,42.0,2
PPS38-w,Pacemaker Swim Jig - 3/8oz / White,,42.0,7
6373292_13418,MONSTER/BASS Hoodie - Maroon / 3XL,,42.0,1
DFICE-301M,"Defender Ice Combo 30""-32"" - Defender Ice Rod 30"" Medium Combo",842424121097,41.99,1
KF-FREAK-OSHAD,KCL Freak 1.5 - Ozark Shad,,41.95,5
1608-550,Airtail Stick - Ssabednarg,'876716006427,41.94,6
1250-108,"NEW: Kickback Shad 3.75"" - Pearl",1250-108,41.94,6
1200-207,Shad Trixx - Chartreuse Silver,'876716004706,41.94,6
TS5-314,"5"" Pro Stick - Green Pumpkin",853514000819,41.93,7
810103811676,Tungsten Flipping Weights - Black / 3/16 oz - 4pk,'810103811676,41.93,7
SWMCRW4-337,Vicious Fishing Candy Craw - Black Red Flake,8 53514 000994,41.93,7
PD-2MTB,Perch Daddy,,41.9,11
RO4-116,"Rodent 4"" - Bama Bug",,41.65,7
MB-PDS-BLUE-XL,MONSTERBASS Shorts - Slate Blue / XL,,41.17,2
9005355_5534,Retro Logo Hoodie - Black / 2XL,,41.0,1
4645155_10810,Fishing is Life Hoodie - Dark Heather / 2XL,,41.0,1
9005355_5598,Retro Logo Hoodie - Navy / 2XL,,41.0,1
FINSTK2.75-350,"2.75"" Ned Candy - Watermelon Red",8 53514 000895,40.93,7
TCRAW4-296PK6,Turbo CrawZ - Bama Craw,,40.5,9
HBDR3-JNB,Hybrid Diver - June Bug,,40.5,9
STRK375-54PK6,"Streakz 3.75"" - 3.75 / Shiner",,40.41,9
GRUBZ25-272PK8,GrubZ - Gold Flake,,40.0,10
316BM-72,Strike King Tri-Wing Buzz Bait - White,,40.0,8
MB-SHIRT-WBURGER-DRKHGREY-XL,MONSTERBURGER - XL / Dark Heather Grey,,40.0,2
HBRH02,Reckless Roach - Firefly,,40.0,4
BT2.75-46,Bitsy Tube - Green Pumpkin,,40.0,10
MB-SHIRT-WBURGER-HGREY-S,MONSTERBURGER - S / Heather Grey,,40.0,2
MB-SHIRT-WBURGER-HGREY-XL,MONSTERBURGER - XL / Heather Grey,,40.0,2
00269,"B-Vibe - 2"" / Purple Shad",,40.0,10
MB-SHIRT-MHEAD-BLK-S,Snagglefish Tee - S,,40.0,2
Dstroyer-misc,Missile Bait Baby Dstroyer & Dstroyer,,40.0,8
3091993_11483,Largie Smalls - Charcoal Heather / L,,40.0,1
MB-SHIRT-DRC-GREY-S,Epic Eric's Dr. Crankenstein - S,,40.0,2
3091993_11485,Largie Smalls - Charcoal Heather / 2XL,,40.0,1
6373292_13894,MONSTER/BASS Hoodie - Military Green / M,,40.0,1
3091993_13420,Largie Smalls - Carbon Grey / 3XL,,40.0,1
3091993_11486,Largie Smalls - Maroon / S,,40.0,1
GRUBZ25-364PK8,GrubZ - Slam Shady,,40.0,10
6064336_4014,Fishing is Life - White / XL,,40.0,2
3091993_10778,Largie Smalls - White / 2XL,,40.0,1
3091993_10785,Largie Smalls - Carbon Grey / M,,40.0,1
3091993_11482,Largie Smalls - Charcoal Heather / M,,40.0,1
6373292_11487,MONSTER/BASS Hoodie - Maroon / M,,40.0,1
4645155_5611,Fishing is Life Hoodie - Sport Grey / M,,40.0,1
misc-sticker,misc stickers,,40.0,20
9005355_5530,Retro Logo Hoodie - Black / S,,40.0,1
6373292_10784,MONSTER/BASS Hoodie - Carbon Grey / S,,40.0,1
6373292_11489,MONSTER/BASS Hoodie - Maroon / XL,,40.0,1
3091993_10776,Largie Smalls - White / L,,40.0,1
6373292_11482,MONSTER/BASS Hoodie - Charcoal Heather / M,,40.0,1
6064336_8923,Fishing is Life - Black Heather / S,,40.0,2
8919990_4019,Largie Smalls - Black / XL,,40.0,2
3091993_10780,Largie Smalls - Black / M,,40.0,1
6618872_6951,MONSTERBASS Logo Tee - Athletic Heather / XL,,40.0,2
6373292_10786,MONSTER/BASS Hoodie - Carbon Grey / L,,40.0,1
2526641_15590,Monsterboro - Bone / XL,,40.0,1
2526641_15635,Monsterboro - White / XL,,40.0,1
4645155_12989,Fishing is Life Hoodie - Military Green / S,,40.0,1
6373292_10779,MONSTER/BASS Hoodie - Black / S,,40.0,1
6373292_11488,MONSTER/BASS Hoodie - Maroon / L,,40.0,1
6581192_4617,Monsterboro Flat Bill Hat - Grey,,40.0,2
8919990_8443,Largie Smalls - Army / XL,,40.0,2
9005355_5522,Retro Logo Hoodie - White / S,,40.0,1
4645155_5531,Fishing is Life Hoodie - Black / M,,40.0,1
4645155_5530,Fishing is Life Hoodie - Black / S,,40.0,1
8919990_6950,Largie Smalls - Athletic Heather / L,,40.0,2
1546710_6951,MONSTER/BASS Tee - Athletic Heather / XL,,40.0,2
6618872_4099,MONSTERBASS Logo Tee - Light Blue / XL,,40.0,2
7251646_10786,"Red, White & MONSTERBASS - Carbon Grey / L",,40.0,1
sticker-life,Fishing Is Life Sticker,,40.0,20
4645155_5612,Fishing is Life Hoodie - Sport Grey / L,,40.0,1
9005355_5613,Retro Logo Hoodie - Sport Grey / XL,,40.0,1
4645155_10808,Fishing is Life Hoodie - Dark Heather / L,,40.0,1
2526641_15589,Monsterboro - Bone / L,,40.0,1
3091993_11488,Largie Smalls - Maroon / L,,40.0,1
4645155_10807,Fishing is Life Hoodie - Dark Heather / M,,40.0,1
6618872_4014,MONSTERBASS Logo Tee - White / XL,,40.0,2
gift-3700,Subscription Gift Cards - Free Vault 3700,,40.0,24
FD00354,Jig Flare with Dropper Chain & White LED - White,,40.0,5
ALIST-TRUBID,Topwater Fishing Lure Combo Pack - Trump + Biden,850048245037,40.0,2
8919990_6951,Largie Smalls - Athletic Heather / XL,,40.0,2
DFR2000-RTL,Defender Spinning Reel (retail packaging) - 2000,842424102478,39.99,1
sku-51515487584572,"NIGHTMARE XTREME Crossbow Bolts Carbon Half Moon Nocks 6Pcs 20"" - 20""",,39.99,1
MB-SHIRT-CLASSIC-SM-GREY,Classic Logo Tee - S / Grey,,39.98,3
ENT-AME-USE,Entrenching Tool - AMES / USED,,39.98,2
H15SDR906,Hunter 1.5 Squarebill - Gill Burst,,39.96,4
810103812239,Tungsten Meister Nail Weights - 1/16 oz (4 pack),810103812239,39.92,8
TRD4-238PK6,"Big TRD - 4"" / PB&J",,39.92,8
PFJHW110-01PK3,Z-Man Power Finesse Shroomz Weedless Jig Head 3pk - 1/10oz / Green Pumpkin,,39.9,10
PSBTS07-OSD,Bagley Twinspin - Olive Shad,,39.8,4
810067072595,The Shocker - Dyin' Shad,,39.0,3
platinum-0424-NE,April 2024 - Platinum NE,,39.0,1
gold-0424,April 2024 - Gold,,39.0,1
platinum-0424-W,April 2024 - Platinum W,,39.0,1
multi-0724,July 2024 - Multi Species,,39.0,1
mb-subscription-PROSTAFF-1,Pro Staff Subscription: monthly,,39.0,1
multi-0824,August 2024 - Multi Species,,39.0,1
multi-0825-old,Multi-Species Mayhem Box,,39.0,1
platinum-0824-new,Trophy Pond Box,,39.0,1
BC-100-1000-FBM,Reaction Tackle Braided Fishing Line - Blue Camo - 100lb / 1000yds,840488207801,38.98,1
LL-JM-501,Livingston Jerk Master - misc skus,,38.97,3
lp-4,4 lb. Club License Plate Frame,,38.96,4
KE-MINDIP,K&E Plastic Minnow Dipper,,38.76,87
425KMSPLT-06,Kamikaze Swimon Split Tail - 4.25 / Chartreuse/White Swirl,,38.61,9
425KMSPLT-03,Kamikaze Swimon Split Tail - 4.25 / GP  Flamethrower,,38.61,9
20-01-01,Xcite Baits Crappie Grub,,38.5,11
MISC-XZBW,"Blitz Worm 11""",,38.5,7
MISC-XZTCS,"True Center Stick 5""",,38.5,7
mb-subscription-1223-gold,December 2023 - Gold Series,,38.0,1
platinum-0224,February 2024 - Platinum Series,,38.0,1
810067070898,Eagle Glider - Yellow Head,,38.0,2
810067071000,Eagle Glider - Green Perch,,38.0,2
7144145_5433,MONSTER/BASS Crew Neck Sweatshirt - White / 5XL,,38.0,1
9260654_15239,Men’s slides - Black / 8.5,,36.99,1
SPC-RUB-COMPLETE,Complete Rub Pack,850047681898,36.99,1
8002673_15244,MONSTERBASS Slides - Black / 12.5,,36.99,1
LC-6160-2,Slabasaurus Rex - Cotton Candy,,36.97,4
BB-WL-PW,Whiplash - Pearl White,,36.95,7
MB-TTDRC-316-3,Tungsten Drop Shot Weights - Casting / 3/16 oz - 3 pack,,36.6,13
RCHM34-154,Hail Mary Lipless Crank - Phantom Bream,,36.0,6
GRND3-GPR,"Grenade 2.75"" - Green Pumpkin Red",,36.0,6
LL-SD8-SR,Sugar Daddy 8 - Sugar Rush,656750687956,36.0,6
HCKVDSDJR-684,KVD Sexy Dawg Jr. - Clearwater Minnow,,36.0,4
7144145_5519,MONSTER/BASS Crew Neck Sweatshirt - Sport Grey / 3XL,,36.0,1
BB-DEF-CR,Defender Squarebill - Craw,608011177287,35.96,4
CT5-7-16,Squarebill Crankbait - 5-7' Diver / Sexy Shad,,35.96,4
BB-DEF-SS,Defender Squarebill - Sexy Shad,608011177263,35.96,4
TP70-29,Ark Topwater Popper - Natural Shad,,35.96,4
TS115-Misc,Ark Topwater Slider - Misc Color,,35.96,4
ASDRB1269,Smithwick Suspending Rogue - Gold Rogue,,35.96,4
SBFW14-06,Z-Man Sling Bladez Double Willow Spinnerbait - 1/4oz / Bluegill,,35.96,4
SBFT14-04,Z-Man Sling Bladez Power Finesse Indiana/Colorado & Double Willow Spinnerbait - Indiana & Colorado Blades / 1/4oz / Sexy Shad,,35.96,4
810103811812,Tungsten Flipping Weights - Green Pumpkin / 3/4 oz - 2pk,'810103811812,35.96,4
MINNOBI-SPG-21-01-23,Minnobi 3.3 - Smoke Purple Gold,,35.94,6
MJFO34-CALV,Ike's Flip Out Jig - 3/4 oz. - California Love,,35.94,6
MJFO34-BWGL,Ike's Flip Out Jig - 3/4 oz. - Brewgill,,35.94,6
810103811928,Tungsten Worm Weights - Black / 3/16 oz - 4pk,'810103811928,35.94,6
STRK375-84PK6,"Streakz 3.75"" - 3.75 / Pearl",,35.92,8
810103812208,Tungsten Nail Weights - 1/16 oz,810103812208,35.55,9
HCR-02PK3,Z-Man Hella CrawZ - Black Blue,,35.0,7
IMRLLC03,Impact Reactor Lipless - Shock Yellow,,35.0,5
HCBPM-503,Bitsy Pond Minnow CB - Blue Chartreuse,,35.0,7
FJ4112,Rattl'N Flyer Spoon - Emerald Shiner,,35.0,7
HCR-359PK3,Z-Man Hella CrawZ - Hot Craw,,35.0,7
FISH-Cards,MONSTERBASS Fish Identifier Cards,,35.0,7
7144145_5427,MONSTER/BASS Crew Neck Sweatshirt - White / M,,35.0,1
SL-16,Slimmer Swimmer - Houdini,,35.0,7
TTIC-349PK8,TRD TicklerZ - Hot Snakes,,35.0,7
7144145_5517,MONSTER/BASS Crew Neck Sweatshirt - Sport Grey / XL,,35.0,1
donation-35,"Join the $10,000 Challenge to Support Our Veterans - $35",,35.0,1
MIHB-misc,Unknown Products - unknown bait 3,,35.0,7
7144145_5515,MONSTER/BASS Crew Neck Sweatshirt - Sport Grey / M,,35.0,1
PK-65-1000-FBM,Reaction Tackle Braided Fishing Line - Pink - 65lb / 1000yds,840488217343,34.98,1
PK-30-1000-FBM,Reaction Tackle Braided Fishing Line - Pink - 30lb / 1000yds,840488217190,34.98,1
CT3-5-07,Squarebill Crankbait - 3-5' Diver / Red Craw,,34.97,4
1608-222,Airtail Stick - June Bug,'876716005826,34.95,5
1688-606,Megatail Rattlesnake - Morning Dawn,,34.95,5
1670-270,Rattlesnake'O - Black Blue Flk,'876716000760,34.95,5
1670-201,Rattlesnake'O - Chartreuse Pepper,'876716002160,34.95,5
1660-210,Crush Craw - Watermelon Red Flake,'876716004447,34.95,5
1676-610,Baby Rattlesnake - Ballistic Bluegill,'876716003679,34.95,5
BLACK-PLR,"Pro Aluminum Series 8"" Inch Pliers - Black",,34.95,1
810103812215,Tungsten Nail Weights - 7/64 oz,810103812215,34.32,8
GP-PROTECT-12,Guaranteed Shipping Protection - Level 12,,34.3,1
NOCHO-808,Ned Ocho - Black Blue Swirl,,33.84,6
NOCHO-108,Ned Ocho - Blue Craw,,33.84,6
MB-PDS-BLK-2X,MONSTERBASS Shorts - Black / 2X,,33.74,2
SRF214,"Stanley Ribbit 3.5"" - Black/Blue",,33.0,6
YG139,Yum Grub,,33.0,11
ZSC-MISC,Snake Charmer - Misc. Colors,,33.0,9
LURE-848927077176,Walking Boss II Magnum - Blue Pearl / Shad Sound,,32.99,1
810103812345,Tungsten Flipping Weights - Green Pumpkin / 1 oz - 2pk,'810103812345,32.97,3
50020MIAMI,"Braided Fishing Line - 300 Yards, Pro Grade Performance for Saltwater & Freshwater- Beyond Braid - Miami Vibe - 500 Yards / 20LB",,32.95,1
50030MIAMI,"Braided Fishing Line - 300 Yards, Pro Grade Performance for Saltwater & Freshwater- Beyond Braid - Miami Vibe - 500 Yards / 30LB",,32.95,1
